IntegralRankCurrencyName_1300001|元宝榜
Level|关卡：
Lv|关
Saviours|求助者：
Help_1|发送至仙宗频道，向本门道友求助
Help_2|发送至跨服频道，向三界高手求助
CDTime|冷却时间：
NotSaviours|暂无玩家需要协助
PassLvRank|恭喜你，成为本服主线闯关第%s！
PassRank|未上榜
OverPlayer|你已超越%s的玩家
RoundCnt|还需击杀%s波怪可挑战
LevelCnt|第%s关
Power|推荐战力：%s
PassLv|已通过
HelpNow|立即协助
ExtraReward|第%s关额外奖励
PassRankTips|闯关排行
MyRank|我的排行：
HelpTips|协助他人可获得#G魅力#end
TeamBossQualityName_0|灵级
TeamBossQualityName_1|灵级
TeamBossQualityName_2|妖级
TeamBossQualityName_3|魔级
TeamBossQualityName_4|神级
TeamBossQualityName_5|神级
Team_1|已拒绝
Team_2|已申请
Team_3|#G正在挑战#end
Team_4|%s级战队%s
Team_5|已邀请
Team_6|伴侣
Team_7|战队
Team_8|门派
Team_9|普通
Team_10|参与击杀给该BOSS的队伍可获得积分奖励；\n伤害最高的玩家所在的队伍将共享掉落奖励
Team_11|队伍
Team_12|队伍排名:
Team_13|周 %s ·第 %s场
Team_14|我的排名:
Team_15|未上榜
Team_16|我的积分:
Team_17|排名达到第%s名可领取
Team_18|战队吃鸡
Team_19|共%s场\n2.玩家必须加入仙宗战队才可参加，以战队分小组为单位进行参加\n3.最先达到指定积分的队伍，或活动时间结束，则最高分队伍获胜\n4.每场活动前5名的队伍成员可拿到每周跨服“神魔大乱斗”入场券\n5.场景中击败BOSS、小怪、玩家都可拿到积分
Team_20|今天参与次数:
Team_21|您暂未加入战队，请前往加入，即可参与战队吃鸡:
Team_22|结束倒计时：
Team_23|开始倒计时：
Team_24|活动已结束：
Team_25|活动暂未开启：
Team_26|聊天内容不能为空
Team_27| 发送内容过长：
Team_28|距离下波%s还有
Team_29|申请
Team_30|队伍信息
Team_31|当前Buff
Team_32|排名
Team_33|积分
Team_34|成员
Team_35|奖励
Team_36|队伍排行
Team_37|个人排行
Team_38|已生效
Team_39|购 买
Team_40|队伍总积分排名
Team_41|今日剩余时长：
Team_42|请输入内容
Team_43|规则说明
Team_44|立即参与
Team_45|队伍共享BOSS最后一击奖励
Team_46|寻找队伍
Team_47|一键申请
Team_48|查看队伍
Team_49|受邀自动进队
Team_50|申请自动批准
Team_51|开启
Team_52|创建队伍
Team_53|本层
Team_54|邀请列表
Team_55|刷新
Team_56|1.每日
Vip1|1元 = 10钻石
Vip2|成为黄钻贵族！全场商品8折优惠！
Vip3|获得%s
Vip4|1元秒杀还剩余:
Vip5|你已购买了%s元礼包
Vip6|%s元秒杀
Vip7|8元秒杀
Vip8|原价:%s元
Vip9|%s元抢购
Vip10|再充值#G%s元立即成为#end
Vip11|您已成为最顶级
Vip12|该功能暂未开放
Vip13|%s元
Vip14|SVIP%s专属
Vip15|再充值
Vip16|已领取特权奖励
Vip17|达到第%s关即可领取
Vip18|128元秒杀
Vip19|第%s天可领
Vip20|总价值
Vip21|立即领取绝版神兵
Vip22|（秒杀礼包不计入首充额度）
Vip23|成为黄钻贵族！全场商品8折优惠！
Vip24|一折秒杀
Vip25|8元秒杀可一并获得
Vip26|立即成为
Vip27|更多特权
Vip28|成为黄钻贵族！全场商品8折优惠！
CardLabel_0|每日可领取100元宝\n总计可领取700元宝
CardLabel_1|每日可领取100元宝\n总计可领取1400元宝
CardLabel_2|每日可领取100元宝\n总计可领取3000元宝
CardTip_0|赠送限量称号
CardTip_1|赠送顶级套装：仙王斩灵套装
CardTip_2|赠送绝版武神，九天玄女
XunBao1|限购次数(%s/%s)
XunBao2|红点不再提示
XunBao3|寻宝%s次可领取
XunBao4|寻宝%s次
XunBao5|%s（%s积分）
XunBao6|免费寻宝
XunBao7|下次免费：
XunBao8|%s转开启
XunBao9|1、根据角色转生等级自动激活对应的转生寻宝，已激活的转生奖池可以自由选择;\n2、每个奖池起始为1级，最高可以升到3级,奖池等级越高，抽到稀有道具的概率越高;\n3、可以使用寻宝令代替元宝寻宝，寻宝令不足时消耗元宝;\n4、升级抽奖次数：%s
XunBao10|%s星
XunBao11|转
XunBao12|%s转%s%s
XunBao13|#B%s#end 获得 %s%s#end\n
XunBao14|神转
XunBao15|寻宝可增加经验，寻宝等级越高，稀有概率越高!
XunBao16|当前已抽奖次数：#G%s#end
XunBao17|个人积分：#G%s#end
XunBao18|%s寻宝
XunBao19|#G%s#end，在#B装备寻宝#end中获得%s%s#end,幸运值稍后重置，勇士们抓紧机会！\n
XunBao20|#G（9折）#end
XunBao21|已抽完所有奖励
XunBao22|%s次
XunBao23|已抽完
XunBao24|开启次数每周一0点重置
XunBao25|奖励获取后存放背包，满足次数可领取次数奖励
XunBao26|没全开时重置奖励，翻牌次数不做保留。
XunBao27|是否花费#G%s%s#end购买%s个寻宝道具？
XunBao28|是否消耗#G%s%s#end打开该牌？
XunBao29|是否消耗#G%s%s#end一键打开所有牌？
XunBao30|重置后原奖池进度将不会保留，是否消耗\n#G%s%s#end将奖池进行重置？
XunBao31|限购次数(%s/%s)
XunBao32|积分不足
XunBao33|红点不再提示
XunBao34|上上签
XunBao35|大吉
XunBao36|小吉
XunBao37|巅峰秘宝
XunBao38|积分：#G%s#end
XunBao39|%s(%s积分)
XunBao40|#G%s#end/%s(%s积分)
XunBao41|抽奖%s次
XunBao42|免费抽奖
XunBao43|点击其他区域关闭(%ss)
XunBao44|元宝不足
XunBao45|#B%s#end获得#R%s#end
XunBao46|仙玉
XunBao47|元宝
XunBao48|消耗：%s%s
XunBao49|是否花费#G%s#end购买%s个寻宝道具？
XunBao50|是否花费#G%s#end进行%s次寻宝？
XunBao51|装备寻宝
XunBao52|外显寻宝
XunBao53|剑纹寻宝
XunBao54|宝石寻宝
XunBao55|材料寻宝
XunBao56|巅峰寻宝
FiveLinesOfAttrType.Fire|火
FiveLinesOfAttrType.Water|水
FiveLinesOfAttrType.Tree|木
FiveLinesOfAttrType.Gold|金
FiveLinesOfAttrType.Soil|土
BtnTZLH|停止炼化
BtnZDLH|自动炼化
BtnUpStage|进阶替换
NoYuanshenInUse|没有幻化元神！
CostPre|消耗：
AutoCollect|自动搜集
HolyWareUnActive|请先激活圣器！
TongqiaoCnt|通#G%s#end窍
QuaStrPre|资质:
AttrExtraAdd|属性额外增加#G+%s%#end
JadeAttr|(灵玉+%s)
LingmaiLv|灵脉·%s级
OpenCondTip|灵脉#G%s#end级或#G%s#end\n开启第%s窍
WareQua0|凡品
WareQua1|灵品
WareQua2|圣品
WareQua3|神品
WareQua4|天品
NoJadeInlay|没有可装备的灵玉
BagPreview|背包预览
JadeResolve|灵玉回收
JadeComp|灵玉合成
CompCondTip|未满足合成条件
NotSelectJade|未选择灵玉
ClickOverSelectJade|点击上方\n灵玉放置
CompExtraReturn|合成后额外返还
ResolveGain|回收后获得
NoJadeReplace|无可替换灵玉
PlzActive|请先激活%s
SkillPosUnActive|技能槽未开启！
SkillPosOpenCost|是否消耗1个%s开启技能槽？
SkillDetailLv|战技详情：%s(%s级)
SkillAttr|被动属性  %s\n冷却时间  #G%s#end\n攻击范围  #G目标+%s#end\n#G%s#end攻击伤害#G+%s#end点额外伤害
UpStarNoMaterial|升星材料不足！
EquipMaxStage|当前装备已达到最大阶数
UpStageCost|消耗%s件%s进阶为%s
NotEnoughMaterial|材料不足
EndYsChange|是否提前结束变身？
AwakeCdStr|觉醒CD预计%s后恢复
CompTip|合成【%s】需放入%s件装备作为材料
LvStr|（元神%s级）+
SuitNumStr|%s件效果：
MsgTipFire|域外魔族与诸天万界开战，灵界五帝陨落。炎帝的本源灵装散落五行幻境内。传闻集齐者可重掌火之本源！
MsgTipWater|域外魔族与诸天万界开战，灵界五帝陨落。冰皇的本源灵装散落五行幻境内。传闻集齐者可重掌水之本源！
MsgTipEarth|域外魔族与诸天万界开战，灵界五帝陨落。尘帝的本源灵装散落五行幻境内。传闻集齐者可重掌土之本源！
MsgTipWood|域外魔族与诸天万界开战，灵界五帝陨落。青帝的本源灵装散落五行幻境内。传闻集齐者可重掌木之本源！
MsgTipMetal|域外魔族与诸天万界开战，灵界五帝陨落。圣帝的本源灵装散落五行幻境内。传闻集齐者可重掌金之本源！
EquipStarNeed_0|无
EquipStarNeed_1|1转圆满
EquipStarNeed_2|2转圆满
EquipStarNeed_3|3转圆满
EquipStarNeed_4|4转圆满
EquipStarNeed_5|5转圆满
EquipStarNeed_6|6转圆满
EquipStarNeed_7|7转圆满
EquipStarNeed_8|8转圆满
EquipStarNeed_9|9转圆满
EquipQuaName_0|
EquipQuaName_1|凡品
EquipQuaName_2|灵品
EquipQuaName_3|圣品
EquipQuaName_4|神品
EquipQuaName_5|天品
EquipQuaName_6|仙品
YsCompType_0|金系灵装
YsCompType_1|木系灵装
YsCompType_2|水系灵装
YsCompType_3|火系灵装
YsCompType_4|土系灵装
YsCompPos_0|护符
YsCompPos_1|腰带
YsCompPos_2|手套
YsCompPos_3|头冠
YsCompPos_4|护腕
YsCompPos_5|武器
YsCompPos_6|衣服
YsCompPos_7|靴子
YuWaiMoGong1|荒神界需要掌门前往激活，是否前往？
YuWaiMoGong2|战力：%s
YuWaiMoGong3|激活
YuWaiMoGong4|呼叫掌门
YuWaiMoGong5|领取奖励
YuWaiMoGong6|挑战
YuWaiMoGong7|已领取
YuWaiMoGong8|第一位玩家进入副本则开始2分钟倒计时
YuWaiMoGong9|剩余时间：
YuWaiMoGong10|封印时间：
YuWaiMoGong11|昵称：%s
YuWaiMoGong12|这个掌门很懒，还没有留言
YuWaiMoGong13|掌门：虚位以待
YuWaiMoGong14|战力：%s
YuWaiMoGong15|呼叫掌门成功
YuWaiMoGong16|荒神界难度极高，需要宗门仙友共同攻克，\n现在是否确认激活荒神界
YuWaiMoGong17|您不是掌门，无法留言
YuWaiMoGong18|留言不能为空
YuWaiMoGong19|留言不能超过50字
YuWaiMoGong20|留下你想对其他玩家说的话
YuWaiMoGong21|荒神界
YuWaiMoGong22|结算倒计时：
YuWaiMoGong23|距离可激活时间：
YuWaiMoGong24|每层通关输出最高为#RMVP#end
YuWaiMoGong25|未上榜
YuWaiMoGong26|通关#R10层#end可参与排名
YuWaiMoGong27|区服排名
YuWaiMoGong28|个人排名
YuWaiMoGong29|MVP次数：%s
YuWaiMoGong30|掌门：%s
YuWaiMoGong31|掌门：虚位以待
YuWaiMoGong32|通关：%s关
YuWaiMoGong33|玩家#G%s#end在荒神界第%s层讨伐BOSS造成了#R%s#end伤害\n
YuWaiMoGong34|排名达到第%s名可领取
YuWaiMoGong35|排名奖励在结束时通过邮箱发放
YuWaiMoGong36|我的排名：%s
YuWaiMoGong37|%s人
YuWaiMoGong38|剩余时间
YuWaiMoGong39|场景人数
YuWaiMoGong40|排名
YuWaiMoGong41|玩家
YuWaiMoGong42|伤害
YuWaiMoGong43|领主
YuWaiMoGong44|正在挑战
YuWaiMoGong45|击杀奖励
YuWaiMoGong46|归属奖励
YuWaiMoGong47|最后一击奖励
YuWaiMoGong48|参与击杀有机会掉落极品奖励\n伤害最高的前5名玩家可获得伤害排名宝箱
YuWaiMoGong49|伤害奖励
YuWaiMoGong50|最强支援
YuWaiMoGong51|最强突袭
YuWaiMoGong52|参与击杀有机会掉落极品奖励\n伤害最高玩家所在队伍爆率翻倍
YuWaiMoGong53|通关奖励
YuWaiMoGong54|额外奖励
YuWaiMoGong55|在规定时间内存活可通关\n击杀BOSS可获得额外的击杀奖励
YuWaiMoGong56|在规定时间内击杀BOSS可通关\n通关可获得本关奖励
YuWaiMoGong57|前往讨伐
YuWaiMoGong58|击杀5名玩家可获得杀意BUFF，提高10%的元神装备掉落加成，但对BOSS伤害降低10%，屠戮榜与杀意BUFF每天0点清空，前20名会获得额外奖励
YuWaiMoGong59|死亡次数达到5次，可额外获得1次幸运掉落次数，屠戮榜每天0点清空，前20名会获得额外奖励
YuWaiMoGong60|BOSS奖励：%s-%s层
YuWaiMoGong61|一键领取
YuWaiMoGong62|一键追踪
YuWaiMoGong63|在#R%s#end，被#R%s#end所击杀#G（追踪复仇）#end
YuWaiMoGong64|队伍类型：%s\n当前增益：#G稀有掉落+%s% 伤害增益+%s%#end
YuWaiMoGong65|%s\n战队:%s\n战力:%s
YuWaiMoGong66|无
YuWaiMoGong67|退队
YuWaiMoGong68|跟随
YuWaiMoGong69|邀请
YuWaiMoGong70|%s-%s层
YuWaiMoGong71|第%s层
YuWaiMoGong72|理智已达最大值，不能继续使用
YuWaiMoGong73|幸运掉落
YuWaiMoGong74|自动使用
YuWaiMoGong75|切换层数
YuWaiMoGong76|尚未开放
YuWaiMoGong77|混沌
YuWaiMoGong78|和平
YuWaiMoGong79|#R危险层：你可能会受到其他玩家的攻击#end
YuWaiMoGong80|#G安全层：你不会受到其他玩家的攻击#end
YuWaiMoGong81|%s层
YuWaiMoGong82|加入
YuWaiMoGong83|%s\n战队：%s\n战力：%s
YuWaiMoGong84|%s的队伍\n战队：%s\n人数:%s%s/%s#end
YuWaiMoGong85|组队可获得伤害增益，分享奖励
YuWaiMoGong86|与战队队友组队可额外提高稀有爆率
YuWaiMoGong87|接收组队邀请
YuWaiMoGong88|自由队伍
YuWaiMoGong89|本服队伍
YuWaiMoGong90|战队队伍
YuWaiMoGong91|%s秒后关闭窗口
YuWaiMoGong92|因五行幻境充满着幻境迷雾，会使人丧失理智无法战斗，需要使用1个幻境护符恢复理智才能进入，副本中将会逐渐消耗理智，是否使用？
YuWaiMoGong93|理智已不足30%，理智不足会受到幻境迷雾的影响必须撤离副本，是否使用一个幻境护符补充理智？
YuWaiMoGong94|当前幻境护符不足，是否购买幻境护符？
YuWaiMoGong95|剩余数量：%s
YuWaiMoGong96|单价：%s
YuWaiMoGong97|今日内自动使用
YuWaiMoGong98|域外魔宫
YuWaiMoGong99|幸运掉落次数：%s
YuWaiMoGong100|当前理智：%s%
YuWaiMoGong101|请选择前往区域
YuWaiMoGong102|请选择前往层数
YuWaiMoGong103|开服第%s天开启
YuWaiMoGong104|%s,圣兵阁%s转圆满开启
YuWaiMoGong105|%s暂未开放
YuWaiMoGong106|当前拥有理智，使用将会溢出\n是否继续使用？
YuWaiMoGong107|今日内自动使用幻境护符
YuWaiMoGong108|和平
YuWaiMoGong109|混沌
YuWaiMoGong110|领主
MGTypeName_0|
MGTypeName_1|火之魔殿
MGTypeName_2|水之魔殿
MGTypeName_3|木之魔殿
MGTypeName_4|金之魔殿
MGTypeName_5|土之魔殿
MGTypeName_6|中心魔殿
MGTeamTypeName_0|
MGTeamTypeName_1|自由队伍
MGTeamTypeName_2|本服队伍
MGTeamTypeName_3|战队队伍
MoGongAreaName_0|
MoGongAreaName_1|火区域
MoGongAreaName_2|水区域
MoGongAreaName_3|木区域
MoGongAreaName_4|金区域
MoGongAreaName_5|土区域
MoGongAreaName_6|中心区域
HSJPosition_0|
HSJPosition_1|掌门
HSJPosition_2|太上长老
HSJPosition_3|长老
SignAccountMsg_1|表示登录成功
SignAccountMsg_2|没有账号
SignAccountMsg_3|密钥不正确
SignAccountMsg_4|协议版本不对
SignAccountMsg_5|登录时间戳超时
SignAccountMsg_6|地图资源错误
DisConnectMsg_1|账号已在别处登录
DisConnectMsg_2|版本号错误
DisConnectMsg_3|服务器已关闭
DisConnectMsg_4|主动断开
DisConnectMsg_5|登录错误
DisConnectMsg_6|登录错误
CreateRoleMsg_1|创建成功
CreateRoleMsg_2|标识系统错误
CreateRoleMsg_3|角色名重复
CreateRoleMsg_4|已经创建过角色
CreateRoleMsg_5|包含屏蔽词
CreateRoleMsg_6|系统繁忙
ServerStatusName_0|未开服
ServerStatusName_1|火爆
ServerStatusName_2|推荐
ServerStatusName_3|畅通
ServerStatusName_4|维护
ServerStatusName_5|新服
UserStatusName_0|正常
UserStatusName_1|服务器维护中
Confirm|确定
Cancel|取消
CloseTips|点击其他区域关闭
ConnectionError|与服务器连接出错
ConnectionBreak|与服务器连接断开
ConnectionLost|无法连接入口服务器
ServerMaintenance|服务器维护中
ServerUrlError|服务器地址错误，请重新进入游戏
UpdateTips|游戏内容有更新，请重新进入游戏
UnknownError|未知错误：%s
InputName|请输入名字
InputSex|请选择性别
CreateCountDown|%s秒后自动创建
RecentLogin|最近登录
ServerType|%s-%s服
EnterTest|是否进入灰度服？
EnterTestTips|点开始游戏进入灰度服
GankCompany|上海敢客网络科技有限公司
RiYiCompany|广州日益网络科技有限公司
Copyright|批准文号：新广出审[2017]2417号  游戏著作权人： %s\n出版物号：ISBN 978-7-7979-5855-4  文网游备字〔2017〕Ｍ-RPG 0607 号\n出版服务单位：杭州润趣科技有限公司\n
Counsel|适龄提示:本游戏适合18周岁以上参与\n抵制不良游戏，拒绝盗版游戏，注意自我保护，谨防上当受骗\n适当游戏受益，沉迷游戏伤身，合理安排时间，享受健康生活
CustomerService|\n客服QQ：800051345
